feature,direct_success,reverse_expert,middle_expert,outside_expert,overlap_expert,physics_command,futures_expert,mean_importance
expected_rel_speed_mad,0.0,0.0,0.08746431815306831,0.10379463896453281,0.0775741541156317,0.21209136554194455,0.26687334870970625,0.1068282607835548
eb_outside_only_pitcher_game_type_n,0.0,0.19038944228321508,0.16748976464570484,0.12699734413965413,0.126516099647555,0.12502063992754348,0.0,0.10520189866338181
expected_rel_height_iqr,0.0,0.0,0.0,0.23473635601674162,0.31917328177203197,0.17637349015199397,0.0,0.10432616113439537
eb_reverse_pitcher_n,0.0,0.0,0.28525367550142144,0.1956170855898596,0.19887690796632146,0.0,0.0,0.09710680986537179
pitcher_success_shrink_50,0.0,0.07461344633753109,0.06447132949584108,0.23041935626502713,0.29651714883314,0.0,0.0,0.09514589727593419
expected_rel_height_std,0.0,0.1983943119347805,0.0,0.08559533189801165,0.25840642280986803,0.11692548216740192,0.0,0.09418879268715173
expected_zone_speed_mean,0.0,0.19519553220764935,0.06321784610186514,0.1790483204689583,0.04376748487480998,0.16866609848632697,0.0,0.09284218316280139
expected_horz_break_mad,0.0,0.0,0.17497863721386164,0.17775833523161236,0.08724238096728831,0.19986954768188867,0.0,0.09140698587066443
expected_zone_speed_mad,0.0,0.07592191500549261,0.0,0.0,0.16001126193354143,0.03482510339965379,0.3475930999919143,0.0883359114758003
pitch_probability_fastball,0.0,0.05462457540674797,0.2841102884424128,0.0,0.26400351198331834,0.0,0.0,0.08610548226178273
batter_id,0.0,0.0,0.0,0.0,0.5862340184915095,0.0,0.0,0.0837477169273585
expected_rel_height_mean,0.0,0.15567813515310308,0.18793334217180432,0.0,0.1333791083451983,0.10518579051891569,0.0,0.08316805374128876
eb_middle_pitcher_game_type_n,0.0,0.0,0.0,0.038666628687247157,0.052829536674455224,0.4902302968679154,0.0,0.08310378031851683
eb_middle_pitcher_batter_hand_n,0.0,0.08234163135560874,0.046263287892045854,0.0,0.44028297046780007,0.0,0.0,0.08126969853077924
expected_rel_speed_iqr,0.0,0.0,0.0,0.0,0.033338581944848136,0.0,0.5152946142691314,0.07837617088771136
runner_on_3b,0.0,0.0,0.0,0.3604021267058572,0.1529492313231838,0.0,0.0,0.073335908289863
pitcher_success_shrink_200,0.0,0.17076346753459967,0.0,0.12031705610328955,0.2029800931308824,0.0,0.0,0.07058008810982451
eb_outside_only_pitcher_batter_hand_n,0.0,0.0789236770288778,0.0,0.06874385080685493,0.0,0.05894247785083001,0.28563502377550015,0.07032071849458041
runner_on_2b,0.0,0.08140026638753672,0.0,0.3320158757546815,0.07501731980244417,0.0,0.0,0.06977620884923749
expected_rel_speed_mean,0.0,0.07679616821668865,0.0,0.11515404498668165,0.13722795224335213,0.15193852612024333,0.0,0.06873095593813797
expected_zone_speed_median,0.0,0.0709797635588857,0.15051257645558944,0.07671217940814687,0.13926600407024134,0.03923003008728176,0.0,0.06810007908287788
expected_zone_speed_std,0.0,0.0,0.0,0.07117093041652352,0.07664056435485128,0.2781840752141014,0.0,0.06085650999792517
runner_on_1b,0.0,0.0,0.0,0.34189773053057826,0.052013818868490796,0.0,0.0,0.05627307848558129
asof_pitcher_breaking_rate,0.05809577628242374,0.22002714822826683,0.06796314573283636,0.0,0.03391822384566246,0.0,0.0,0.05428632772702705
pitcher_relative_historical,0.0,0.0,0.0,0.08294452662240248,0.2185201435963031,0.0,0.0,0.04306638145981508
expected_rel_speed_std,0.0,0.0,0.0,0.0,0.21944908436877053,0.0818068080594385,0.0,0.04303655606117272
pitcher_hand,0.0,0.0,0.0,0.0,0.0,0.24043256354055445,0.0,0.03434750907722207
game_dayofweek,0.0,0.0,0.08265223070710002,0.0,0.1261899493563866,0.0,0.0,0.029834597151926663
close_game,0.0,0.06804443898940388,0.09869170960336031,0.0,0.0,0.0,0.0,0.023819449798966313
runner3_x_outs,0.0,0.0,0.0,0.040365268879416626,0.11070523451226773,0.0,0.0,0.021581500484526336
eb_middle_pitcher_n,0.0,0.08810552623629822,0.0,0.0,0.0,0.0607231365783781,0.0,0.02126123754495376
late_inning,0.0,0.0,0.0,0.0,0.14469980055820178,0.0,0.0,0.02067140007974311
expected_spin_rate_std,0.0,0.0,0.0,0.0,0.08482429159885453,0.0,0.0,0.012117755942693504
bases_loaded,0.0,0.0,0.0,0.05137023628338642,0.0,0.0,0.0,0.007338605183340917
batter_cold_start,0.0,0.0,0.0,0.0,0.006172614790135895,0.0,0.0,0.0008818021128765564
extra_inning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pitcher_cold_start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recent_history_missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
